Nx, Ny, Nz, Sx, Sy, Sz, Roll, Pitch, Yaw, SunFluxX, SunFluxY, SunFluxZ
-0.00000000, -0.00000000, -0.00000000, 53.23810719, 328.00000000, 15.92808659, 0.00000000, 13.60000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.26582585, 328.00000000, 15.83514435, 0.00000000, 13.70000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.29338225, 328.00000000, 15.74215387, 0.00000000, 13.80000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.32077631, 328.00000000, 15.64911545, 0.00000000, 13.90000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.34800794, 328.00000000, 15.55602935, 0.00000000, 14.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.37507706, 328.00000000, 15.46289586, 0.00000000, 14.10000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.40198360, 328.00000000, 15.36971527, 0.00000000, 14.20000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.42872746, 328.00000000, 15.27648787, 0.00000000, 14.30000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.45530857, 328.00000000, 15.18321393, 0.00000000, 14.40000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.48172685, 328.00000000, 15.08989374, 0.00000000, 14.50000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.50798221, 328.00000000, 14.99652758, 0.00000000, 14.60000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.53407458, 328.00000000, 14.90311574, 0.00000000, 14.70000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.56000388, 328.00000000, 14.80965850, 0.00000000, 14.80000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.58577002, 328.00000000, 14.71615615, 0.00000000, 14.90000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.61137292, 328.00000000, 14.62260897, 0.00000000, 15.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.63681252, 328.00000000, 14.52901725, 0.00000000, 15.10000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.66208874, 328.00000000, 14.43538127, 0.00000000, 15.20000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.68720149, 328.00000000, 14.34170132, 0.00000000, 15.30000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.71215069, 328.00000000, 14.24797768, 0.00000000, 15.40000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.73693628, 328.00000000, 14.15421064, 0.00000000, 15.50000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.76155818, 328.00000000, 14.06040048, 0.00000000, 15.60000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.78601632, 328.00000000, 13.96654749, 0.00000000, 15.70000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.81031061, 328.00000000, 13.87265196, 0.00000000, 15.80000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.83444098, 328.00000000, 13.77871417, 0.00000000, 15.90000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.85840737, 328.00000000, 13.68473441, 0.00000000, 16.00000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
-0.00000000, -0.00000000, -0.00000000, 53.88220969, 328.00000000, 13.59071296, 0.00000000, 16.10000000, 0.00000000, 12.00000000, 82.00000000, 7.00000000
