Nx,Ny,Nz,Sx,Sy,Sz,Roll,Pitch,Yaw,SunFluxX,SunFluxY,SunFluxZ,Octant
-0,3.82846415,-0,67.89214139,-0,48,0,0,31.3,15,8,12,010
-0,3.9469524,-0,67.88535606,-0,48,0,0,31.4,15,8,12,010
-0,4.06542862,-0,67.87836393,-0,48,0,0,31.5,15,8,12,010
-0,4.18389247,-0,67.87116504,-0,48,0,0,31.6,15,8,12,010
-0,4.30234356,-0,67.8637594,-0,48,0,0,31.7,15,8,12,010
-0,4.42078155,-0,67.85614704,-0,48,0,0,31.8,15,8,12,010
-0,4.53920608,-0,67.84832797,-0,48,0,0,31.9,15,8,12,010
-0,4.65761678,-0,67.84030222,-0,48,0,0,32,15,8,12,010
-0,4.77601329,-0,67.83206983,-0,48,0,0,32.1,15,8,12,010
-0,4.89439525,-0,67.8236308,-0,48,0,0,32.2,15,8,12,010
-0,5.0127623,-0,67.81498517,-0,48,0,0,32.3,15,8,12,010
-0,5.13111408,-0,67.80613297,-0,48,0,0,32.4,15,8,12,010
-0,5.24945023,-0,67.79707422,-0,48,0,0,32.5,15,8,12,010
-0,5.3677704,-0,67.78780894,-0,48,0,0,32.6,15,8,12,010
-0,5.48607421,-0,67.77833717,-0,48,0,0,32.7,15,8,12,010
-0,5.60436131,-0,67.76865894,-0,48,0,0,32.8,15,8,12,010
-0,5.72263133,-0,67.75877427,-0,48,0,0,32.9,15,8,12,010
-0,5.84088393,-0,67.7486832,-0,48,0,0,33,15,8,12,010
-0,5.95911873,-0,67.73838575,-0,48,0,0,33.1,15,8,12,010
-0,6.07733538,-0,67.72788196,-0,48,0,0,33.2,15,8,12,010
-0,6.19553352,-0,67.71717186,-0,48,0,0,33.3,15,8,12,010
-0,6.31371278,-0,67.70625548,-0,48,0,0,33.4,15,8,12,010
-0,6.43187281,-0,67.69513285,-0,48,0,0,33.5,15,8,12,010
-0,6.55001325,-0,67.68380402,-0,48,0,0,33.6,15,8,12,010
-0,6.66813374,-0,67.67226901,-0,48,0,0,33.7,15,8,12,010
-0,6.78623391,-0,67.66052785,-0,48,0,0,33.8,15,8,12,010
-0,6.90431342,-0,67.64858059,-0,48,0,0,33.9,15,8,12,010
-0,7.02237189,-0,67.63642726,-0,48,0,0,34,15,8,12,010
-0,7.14040897,-0,67.6240679,-0,48,0,0,34.1,15,8,12,010
-0,7.25842429,-0,67.61150255,-0,48,0,0,34.2,15,8,12,010
-0,7.37641751,-0,67.59873124,-0,48,0,0,34.3,15,8,12,010
-0,7.49438826,-0,67.58575401,-0,48,0,0,34.4,15,8,12,010
-0,7.61233618,-0,67.5725709,-0,48,0,0,34.5,15,8,12,010
-0,7.73026091,-0,67.55918195,-0,48,0,0,34.6,15,8,12,010
-0,7.84816209,-0,67.54558721,-0,48,0,0,34.7,15,8,12,010
-0,7.96603937,-0,67.53178671,-0,48,0,0,34.8,15,8,12,010
-0,8.08389238,-0,67.5177805,-0,48,0,0,34.9,15,8,12,010
-0,8.20172076,-0,67.50356862,-0,48,0,0,35,15,8,12,010
-0,8.31952416,-0,67.48915111,-0,48,0,0,35.1,15,8,12,010
-0,8.43730222,-0,67.47452802,-0,48,0,0,35.2,15,8,12,010
-0,8.55505458,-0,67.45969939,-0,48,0,0,35.3,15,8,12,010
-0,8.67278088,-0,67.44466526,-0,48,0,0,35.4,15,8,12,010
-0,8.79048076,-0,67.42942568,-0,48,0,0,35.5,15,8,12,010
-0,8.90815386,-0,67.41398071,-0,48,0,0,35.6,15,8,12,010
-0,9.02579982,-0,67.39833038,-0,48,0,0,35.7,15,8,12,010
-0,9.14341829,-0,67.38247474,-0,48,0,0,35.8,15,8,12,010
-0,9.26100891,-0,67.36641384,-0,48,0,0,35.9,15,8,12,010
-0,9.37857132,-0,67.35014774,-0,48,0,0,36,15,8,12,010
-0,9.49610516,-0,67.33367647,-0,48,0,0,36.1,15,8,12,010
-0,9.61361007,-0,67.31700009,-0,48,0,0,36.2,15,8,12,010
